RecordDate;Duration_sec;Country;Language;physical_contact__1;physical_contact__2;physical_contact__3;physical_contact__4;physical_contact__5;physical_hygiene__1;physical_hygiene__2;physical_hygiene__3;physical_hygiene__4;physical_hygiene__5;policy_support__1;policy_support__2;policy_support__3;policy_support__4;policy_support__5;generosity__1;generosity__2;generosity__3;psych_wellbeing1;psych_wellbeing2;collective_narcis__1;collective_narcis__2;collective_narcis__3;national_identity__1;national_identity__2;Conspiracy_theories__1;Conspiracy_theories__2;Conspiracy_theories__3;Conspiracy_theories__4;open_mindedness__1;open_mindedness__2;open_mindedness__3;open_mindedness__4;open_mindedness__5;open_mindedness__6;morality_as_cooperat_1;morality_as_cooperat_2;morality_as_cooperat_3;morality_as_cooperat_4;morality_as_cooperat_5;morality_as_cooperat_6;morality_as_cooperat_7;trait_optimism_1;trait_optimism_2;social_belonging__1;social_belonging__2;social_belonging__3;social_belonging__4;trait_self.control__1;trait_self.control__2;trait_self.control__3;trait_self.control__4;Self.esteem;Narcissism__1;Narcissism__2;Narcissism__3;Narcissism__4;Narcissism__5;Narcissism__6;Moral_ID__1;Moral_ID__2;Moral_ID__3;Moral_ID__4;Moral_ID__5;Moral_ID__6;Moral_ID__7;Moral_ID__8;Moral_ID__9;Moral_ID__10;risk_perception__1;risk_perception__2;political_ideology;moral_circle;health_cond;CRT1;CRT2;CRT3;sex;sex_other;age;marit_status;children;employ_status;employ_status_other;Ladder;urban;tested_positive;know_tested_positive;AttCheck_nobots;AttCheck2;;;
23-May-2020 13:19:00;1122;SINGAPORE;EN-GB;10;0;10;10;10;8;8;8;5;5;7;7;7;8;8;70;20;10;7;7;5;5;5;10;7;5;5;2;2;2;8;8;8;1;1;7;6;8;7;5;5;7;7;9;6;7;7;9;7;5;5;6;5;6;5;5;6;5;1;7;7;5;2;5;3;3;5;4;5;50;50;5;4;5;25;300;3;2;NA;31;1;1;1;NA;6;1;1;1;213;6;NA;NA;NA
23-May-2020 13:19:00;1164;SINGAPORE;EN-GB;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;20;60;20;10;10;10;7;10;10;10;0;0;0;0;10;10;10;10;0;0;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;0;10;0;10;0;10;10;0;10;10;7;0;10;10;0;10;10;10;0;0;7;10;8;50;300;4;2;NA;40;3;2;1;NA;2;1;1;1;213;0;NA;NA;NA
23-May-2020 13:19:00;549;SINGAPORE;EN-GB;10;2;8;9;8;10;8;7;1;1;10;10;10;10;10;70;20;10;7;7;8;8;7;10;10;1;0;0;0;2;9;8;8;1;2;8;8;8;8;1;8;3;10;7;9;8;9;8;8;9;9;2;8;2;8;1;8;9;2;9;10;8;1;7;8;2;8;7;10;80;80;9;2;9;25;100;4;1;NA;45;3;3;1;NA;4;1;1;1;213;0;NA;NA;NA
23-May-2020 13:20:00;820;SINGAPORE;EN-GB;8;1;7;8;8;6;6;4;4;4;8;8;7;8;8;100;0;0;4;4;NA;NA;NA;7;6;1;1;1;1;7;8;8;8;1;4;NA;NA;7;NA;NA;7;7;3;3;4;4;4;6;6;6;6;6;6;6;4;NA;NA;NA;NA;7;NA;4;2;NA;NA;4;NA;3;6;40;40;7;6;6;25;3;4;1;NA;45;1;0;3;NA;8;1;1;1;213;7;NA;NA;NA
23-May-2020 13:21:00;675;SINGAPORE;EN-GB;10;0;10;10;10;10;10;10;10;0;10;10;10;10;10;90;5;5;10;10;0;0;0;10;10;0;0;0;0;0;10;10;10;0;10;10;10;10;10;0;10;0;10;10;10;10;10;10;0;10;10;0;10;10;10;0;10;10;0;10;10;10;0;10;10;0;10;10;10;0;50;2;1;8;50;300;16;2;NA;37;3;1;1;NA;1;1;1;1;2013;10;NA;NA;NA
23-May-2020 13:21:00;945;SINGAPORE;EN-GB;9;1;9;10;9;9;9;8;6;1;9;9;4;9;9;10;90;0;6;6;5;8;5;10;8;2;2;0;0;7;9;9;9;1;3;1;1;1;2;8;2;3;6;5;5;6;6;8;4;9;6;4;5;3;5;4;5;5;4;9;8;4;4;5;5;4;7;5;6;50;50;5;10;6;50;3;4;1;NA;66;3;1;1;NA;5;1;1;1;213;0;NA;NA;NA
23-May-2020 13:23:00;539;SINGAPORE;EN-GB;8;2;6;5;10;8;8;8;8;8;7;8;7;8;8;100;0;0;9;9;9;8;8;9;9;9;9;9;9;8;9;9;8;8;8;8;8;9;9;8;8;8;8;8;8;8;9;9;9;9;9;8;8;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;90;90;9;1;9;50;300;8;1;NA;46;1;0;3;NA;1;3;2;2;213;8;NA;NA;NA
23-May-2020 13:23:00;6208;SINGAPORE;EN-GB;10;0;10;10;10;8;8;9;9;9;10;10;10;10;10;100;0;0;1;1;6;6;6;10;10;9;6;1;9;9;9;9;9;9;1;9;9;9;9;9;9;9;9;9;8;8;8;9;9;9;7;7;8;9;9;1;9;10;4;8;8;8;1;8;8;8;8;8;8;10;10;5;16;5;1.5;38;8;2;NA;48;3;2;6;Self Employed;3;1;1;1;213;0;NA;NA;NA
23-May-2020 13:23:00;2059;SINGAPORE;EN-GB;8;1;6;7;9;7;6;7;5;7;8;9;6;7;7;100;0;0;4;7;7;8;7;9;9;3;3;3;2;8;6;7;7;3;3;7;8;7;6;4;6;6;7;5;5;6;7;6;8;8;3;3;8;2;3;3;5;5;3;8;7;4;3;6;4;4;7;6;7;30;30;5;1;7;50;300;4;1;NA;53;3;0;2;NA;5;1;1;1;213;0;NA;NA;NA
23-May-2020 13:24:00;1098;SINGAPORE;EN-GB;7;3;7;7;9;6;6;5;5;4;5;7;5;6;7;80;20;0;6;6;5;6;5;7;7;5;3;2;5;6;7;7;7;3;4;7;6;8;7;6;5;6;7;7;6;5;6;6;6;6;5;6;7;5;6;4;6;4;5;6;6;5;2;5;6;3;5;6;7;50;50;7;6;6;25;3;2;2;NA;55;1;0;3;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 13:25:00;1108;SINGAPORE;EN-GB;10;0;10;10;10;8;8;10;7;7;10;10;0;10;10;50;50;0;7;6;0;4;2;6;6;3;3;0;0;5;8;8;10;2;3;8;8;7;7;4;4;5;7;5;6;5;5;7;7;7;3;3;5;5;6;5;6;3;5;9;8;8;0;6;6;2;7;7;9;60;60;5;12;10;50;300;4;2;NA;35;1;0;1;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 13:25:00;1523;SINGAPORE;EN-GB;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;90;5;5;0;10;10;5;5;10;5;10;0;0;0;10;10;10;10;0;5;10;10;10;10;5;10;10;0;0;0;0;0;7;10;10;0;10;10;10;10;10;10;5;10;10;10;5;5;5;5;10;0;0;0;50;50;5;1;5;25;3;4;2;NA;38;1;0;6;Self employed;11;1;1;1;213;0;NA;NA;NA
23-May-2020 13:27:00;1440;SINGAPORE;EN-GB;9;1;9;10;9;9;9;9;9;7;9;9;7;10;10;50;50;0;9;8;4;7;5;10;10;3;0;0;0;2;10;10;10;0;0;5;5;7;2;5;5;5;9;9;7;7;7;10;5;5;6;6;5;7;6;0;5;5;0;9;9;5;8;5;4;3;6;6;8;20;30;5;11;7;25;3;7;2;NA;33;3;1;1;NA;6;1;1;2;213;0;NA;NA;NA
23-May-2020 13:27:00;840;SINGAPORE;EN-GB;7;1;7;8;10;7;7;9;9;1;10;10;8;10;10;0;70;30;5;4;5;5;2;8;8;1;1;1;1;7;8;8;8;1;3;5;5;5;5;5;5;5;5;7;5;5;5;7;8;8;4;3;5;5;5;3;5;4;2;7;7;7;1;5;5;2;4;3;6;50;50;5;4;5;50;300;4;2;NA;43;3;2;1;NA;6;1;1;1;213;5;NA;NA;NA
23-May-2020 13:28:00;1373;SINGAPORE;EN-GB;9;0;8;10;10;9;8;9;7;9;7;9;7;9;9;100;0;0;8;9;9;9;8;10;8;7;7;8;8;8;9;8;8;8;8;9;9;8;8;8;8;8;8;8;8;8;8;9;8;9;6;3;9;9;9;8;8;8;8;7;8;7;7;8;7;7;8;8;7;50;NA;NA;4;8;1;1;4;2;NA;46;3;2;1;NA;7;1;1;1;213;8;NA;NA;NA
23-May-2020 13:28:00;674;SINGAPORE;EN-GB;8;8;7;8;8;7;7;7;7;7;8;5;3;8;4;60;20;20;7;8;8;8;8;8;8;4;6;4;6;4;4;4;4;7;3;7;8;8;8;8;8;8;7;8;8;7;7;8;8;8;8;3;7;6;6;3;8;8;5;8;8;8;8;8;8;8;8;8;8;40;50;8;8;7;50;300;4;1;NA;59;3;2;1;NA;6;1;1;1;213;7;NA;NA;NA
23-May-2020 13:28:00;2464;SINGAPORE;EN-GB;10;0;10;10;10;8;9;10;10;3;8;7;4;10;8;80;10;10;7;7;7;8;7;10;10;3;1;2;1;5;8;10;9;1;4;10;7;8;9;9;10;10;9;9;9;8;8;10;7;8;6;3;8;5;8;7;9;8;2;10;9;4;2;7;6;3;6;6;8;50;70;8;10;8;25;3;4;2;NA;37;2;2;1;NA;4;1;1;2;213;0;NA;NA;NA
23-May-2020 13:28:00;1200;SINGAPORE;EN-GB;10;0;10;10;10;10;10;10;10;5;10;10;8;10;10;100;0;0;7;9;9;10;7;10;10;7;6;6;7;9;10;6;6;4;6;9;8;9;8;6;5;5;10;10;8;8;8;7;8;8;1;0;10;5;6;7;6;7;6;7;8;10;0;5;7;5;7;7;7;20;50;7;16;10;50;100;4;1;NA;53;3;3;1;NA;2;1;1;1;213;0;NA;NA;NA
23-May-2020 13:29:00;7149;SINGAPORE;EN-GB;8;0;9;10;10;9;9;10;10;10;10;10;10;10;10;80;10;10;10;6;2;2;0;5;0;NA;2;NA;5;1;10;10;10;0;0;6;5;8;8;NA;7;8;7;7;NA;4;4;8;NA;NA;NA;8;NA;0;0;1;8;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;NA;14;9;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA
23-May-2020 13:30:00;1697;SINGAPORE;EN-GB;9;0;9;10;10;9;9;10;9;9;10;10;10;10;10;60;40;0;5;6;9;8;0;10;10;2;8;8;8;0;10;9;9;1;2;8;7;5;7;5;8;5;5;8;5;8;8;8;8;8;2;2;5;2;1;2;9;2;1;9;10;3;1;2;1;1;8;3;9;70;60;5;12;8;50;300;4;2;NA;56;3;3;3;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 13:30:00;1942;SINGAPORE;EN-GB;9;0;9;9;10;9;9;10;10;10;9;9;8;10;10;30;50;20;8;8;2;5;0;10;10;0;0;0;0;10;10;10;10;0;0;9;9;10;10;5;10;10;10;10;8;8;8;9;5;9;5;1;9;5;2;1;7;2;6;10;10;6;0;7;7;1;7;7;10;30;30;5;7;9;25;3;7;1;NA;61;3;1;1;NA;6;2;1;1;213;0;NA;NA;NA
23-May-2020 13:31:00;1823;SINGAPORE;EN-GB;9;0;8;10;10;5;7;7;5;1;8;9;9;10;9;20;40;40;6;7;5;5;5;10;10;2;1;1;0;5;7;8;8;5;2;8;8;8;8;5;5;5;7;7;5;5;5;5;7;7;3;4;5;1;3;0;2;1;0;8;8;5;3;4;4;3;5;6;8;20;20;4;12;5;50;3;4;2;NA;71;3;1;5;NA;5;1;1;1;213;0;NA;NA;NA
23-May-2020 13:31:00;1292;SINGAPORE;EN-GB;10;2;7;5;10;7;8;9;5;8;9;10;8;7;10;80;20;0;3;3;3;8;5;9;9;6;5;3;3;8;8;10;8;5;4;8;4;8;8;4;4;6;6;2;3;3;3;6;2;5;8;4;4;3;5;4;3;0;4;8;6;3;1;1;2;7;1;2;5;10;30;5;5;5;25;300;4;2;NA;49;3;1;1;NA;8;1;1;1;213;0;NA;NA;NA
23-May-2020 13:37:00;1138;SINGAPORE;EN-GB;5;0;3;6;8;8;8;8;6;6;8;8;5;9;9;60;20;20;7;6;5;5;5;2;1;4;4;4;4;8;9;9;9;0;1;5;5;5;6;5;4;7;5;6;7;8;8;7;3;8;2;2;3;2;4;1;6;6;6;9;9;5;0;8;6;0;5;8;9;40;50;5;1;8;50;3;4;2;NA;50;3;0;2;NA;7;1;1;1;213;0;NA;NA;NA
23-May-2020 13:39:00;2585;SINGAPORE;EN-GB;8;0;8;9;10;7;7;7;4;4;8;8;8;8;8;50;25;25;8;8;6;6;6;10;10;9;9;9;9;8;8;8;8;0;8;8;6;8;9;6;6;9;10;8;8;8;8;8;8;8;2;2;10;0;8;0;8;8;0;10;10;5;0;8;5;0;5;5;10;30;30;5;9;8;25;3;7;2;NA;39;3;1;1;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 13:40:00;1284;SINGAPORE;EN-GB;8;2;7;8;9;6;6;6;4;4;5;8;5;7;8;100;0;0;8;8;5;5;5;10;8;5;5;5;5;1;9;9;9;0;1;5;5;5;5;5;5;5;8;8;6;6;6;9;7;7;5;3;8;5;1;1;5;5;1;6;8;5;0;6;7;0;5;6;9;50;50;5;16;8;25;3;7;1;NA;64;3;2;1;NA;4;1;1;1;213;0;NA;NA;NA
23-May-2020 13:40:00;5147;SINGAPORE;EN-GB;7;3;4;7;7;7;3;7;7;7;7;3;7;7;6;80;10;10;7;6;3;8;7;8;7;7;8;7;7;7;3;8;7;7;3;7;7;7;3;7;7;6;7;7;7;6;7;8;7;3;7;8;7;3;7;7;7;3;7;3;7;7;4;6;7;7;4;7;6;40;70;6;11;7;NA;NA;NA;1;NA;47;1;0;3;NA;8;1;1;1;213;7;NA;NA;NA
23-May-2020 13:44:00;928;SINGAPORE;EN-GB;7;6;7;5;7;8;8;9;8;2;6;6;3;8;8;10;80;10;7;6;5;6;5;8;8;0;0;0;0;4;10;9;10;0;1;6;8;8;9;7;2;1;7;7;9;9;9;9;7;8;2;3;7;4;5;1;5;5;2;8;8;5;2;5;6;7;7;6;6;70;70;5;16;7;25;3;7;2;NA;47;3;1;1;NA;5;1;1;1;213;7;NA;NA;NA
23-May-2020 13:44:00;361;SINGAPORE;EN-GB;4;6;2;4;9;6;8;6;3;6;2;4;2;4;5;100;0;0;3;3;4;2;4;6;4;7;6;8;3;3;7;3;7;6;4;2;4;8;7;3;4;2;3;6;3;4;7;6;4;7;2;9;3;3;4;4;6;6;7;3;4;4;2;6;8;6;2;4;3;30;40;1;8;9;50;300;2;1;NA;45;3;1;1;NA;5;1;1;1;213;0;NA;NA;NA
23-May-2020 13:46:00;1701;SINGAPORE;EN-GB;10;0;10;10;10;5;5;10;10;6;9;10;7;10;10;10;70;20;3;3;2;4;3;10;9;6;5;3;3;6;10;9;8;0;4;9;9;10;9;9;5;3;7;5;5;3;3;3;8;5;8;4;3;2;7;5;8;4;3;8;9;3;0;7;7;0;3;7;10;60;60;0;1;6;50;900;4;2;NA;46;3;0;1;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 13:48:00;1072;SINGAPORE;EN-GB;7;4;6;7;9;4;7;7;7;3;6;4;4;8;7;50;30;20;3;2;3;7;4;7;7;3;7;3;4;3;7;7;7;2;3;2;8;6;6;4;4;4;4;7;3;6;6;4;4;7;6;7;4;3;7;4;6;3;3;7;7;3;3;3;3;4;6;6;8;70;70;5;5;7;25;3;7;2;NA;32;1;0;1;NA;3;1;1;1;213;0;NA;NA;NA
23-May-2020 13:49:00;1278;SINGAPORE;EN-GB;8;0;8;8;8;9;9;10;9;5;8;9;9;9;9;100;0;0;7;7;9;9;5;10;9;6;7;5;6;6;7;7;7;5;5;7;7;7;7;7;7;7;7;5;6;5;5;8;5;7;6;4;8;5;7;4;7;4;5;8;8;5;2;7;7;4;6;6;5;60;60;8;1;8;25;3;7;1;NA;58;3;1;1;NA;6;2;1;1;213;0;NA;NA;NA
23-May-2020 13:50:00;2524;SINGAPORE;EN-GB;10;10;7;8;10;9;8;8;5;2;4;8;8;2;4;80;5;15;8;5;10;10;7;10;7;10;10;10;10;5;8;8;9;1;1;6;6;10;6;6;4;4;7;7;5;5;5;6;8;5;8;5;6;5;5;3;8;7;1;9;9;1;0;5;0;0;6;5;9;10;10;2;5;9;50;3;4;2;NA;40;3;2;3;NA;8;1;1;1;213;0;NA;NA;NA
23-May-2020 13:52:00;1169;SINGAPORE;EN-GB;10;0;10;10;10;10;10;10;7;6;10;10;10;10;10;0;100;0;7;7;0;2;3;10;10;0;0;0;0;4;9;9;9;0;0;1;1;2;3;2;7;8;9;9;7;7;7;6;5;6;3;2;2;4;2;2;7;4;2;9;9;7;0;7;7;1;3;4;9;20;20;6;3;7;25;0;0;1;NA;50;3;0;1;NA;5;1;1;1;213;0;NA;NA;NA
23-May-2020 13:53:00;297;SINGAPORE;EN-GB;6;3;4;3;8;6;6;3;4;3;2;4;1;7;7;100;0;0;5;3;3;4;7;7;6;7;6;4;2;6;5;3;6;3;6;7;8;6;4;4;3;5;7;6;3;5;2;4;3;7;4;5;7;6;3;4;7;3;3;7;6;2;4;6;4;6;4;6;4;60;50;6;5;6;50;30;8;2;NA;42;3;1;1;NA;7;1;1;1;213;0;NA;NA;NA
23-May-2020 13:53:00;661;SINGAPORE;EN-GB;9;1;9;9;9;7;9;9;7;8;8;10;8;10;10;50;40;10;7;7;7;8;4;8;8;5;5;5;5;6;8;8;8;2;4;8;8;8;8;5;7;9;8;8;6;6;7;9;7;7;7;5;8;4;4;3;6;2;9;8;8;3;2;8;3;2;8;8;8;30;30;5;3;9;50;100;4;2;NA;36;1;0;1;NA;6;2;1;1;213;0;NA;NA;NA
23-May-2020 13:53:00;1252;SINGAPORE;EN-GB;8;0;6;9;9;9;9;9;8;5;8;10;5;10;8;80;20;0;3;4;7;7;9;10;10;1;1;2;3;5;10;10;9;1;2;4;6;7;8;5;5;5;5;7;6;6;7;9;9;5;5;7;8;5;5;5;8;5;0;9;9;5;3;4;4;3;7;3;9;30;20;5;10;8;50;300;4;2;NA;37;1;0;3;NA;6;1;1;1;213;5;NA;NA;NA
23-May-2020 13:53:00;963;SINGAPORE;EN-GB;8;2;4;7;10;8;8;7;9;10;7;7;6;9;6;100;0;0;8;7;6;6;3;1;0;3;3;3;3;4;9;8;8;0;0;6;6;7;7;4;6;8;6;7;8;8;8;9;7;7;7;3;7;3;4;1;5;5;1;9;9;3;3;8;7;3;8;9;10;30;30;6;11;8;50;3;7;2;NA;37;3;0;3;NA;3;1;1;1;213;0;NA;NA;NA
23-May-2020 13:53:00;1353;SINGAPORE;EN-GB;10;0;10;9;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;8;NA;NA;NA;NA;10;9;1;8;3;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;8;5;4;3;5;1;9;10;2;1;6;3;1;7;4;9;NA;NA;5;NA;7;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23-May-2020 13:53:00;136;SINGAPORE;EN-GB;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;7;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;9;9;4;0;8;8;0;8;8;9;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23-May-2020 13:56:00;346;SINGAPORE;EN-GB;7;7;2;2;7;3;7;2;8;3;8;7;3;7;3;30;20;50;7;2;3;4;7;8;6;9;8;3;7;7;7;3;7;6;3;7;7;3;3;8;8;8;7;7;8;7;3;8;7;7;3;8;3;3;7;3;8;6;3;8;2;8;8;7;2;8;8;2;7;80;70;8;15;7;130;100;6;2;NA;46;2;3;1;NA;5;1;2;2;213;0;NA;NA;NA
23-May-2020 13:56:00;509;SINGAPORE;EN-GB;NA;NA;NA;NA;NA;6;6;6;5;5;6;4;6;6;6;40;40;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;7;6;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;5;16;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA
23-May-2020 13:57:00;880;SINGAPORE;EN-GB;8;2;8;7;5;5;9;7;2;2;2;4;4;6;7;70;20;10;2;4;4;7;6;5;4;0;0;0;0;4;10;10;10;0;4;3;3;3;3;3;3;3;7;0;7;5;3;7;8;4;1;10;2;3;7;0;5;2;0;6;7;6;0;5;8;0;6;5;7;0;30;5;1;3;25;300;10;2;NA;45;3;2;6;housewife;7;3;1;1;213;0;NA;NA;NA
23-May-2020 13:58:00;3374;SINGAPORE;EN-GB;9;2;2;6;10;9;9;10;9;7;8;9;9;9;10;10;70;20;8;8;8;6;8;9;9;8;10;7;7;7;9;7;7;5;8;7;7;5;6;6;8;8;8;9;7;7;5;8;7;7;5;4;8;7;6;8;6;7;7;7;7;8;7;8;7;7;5;5;7;30;40;7;7;9;25;300;NA;1;NA;73;1;0;5;NA;6;1;1;1;213;8;NA;NA;NA
23-May-2020 14:02:00;8941;SINGAPORE;EN-GB;8;4;7;7;9;6;8;7;6;5;10;10;8;10;10;80;20;0;5;6;5;8;8;10;10;4;4;3;3;7;10;10;10;2;5;7;7;7;8;6;6;6;8;7;7;7;7;7;7;8;4;6;4;5;7;5;7;5;1;8;7;5;3;7;5;5;7;7;7;20;20;5;3;6;25;3;7;1;NA;31;1;0;1;NA;5;1;1;1;213;0;NA;NA;NA
23-May-2020 14:04:00;1314;SINGAPORE;EN-GB;8;9;8;8;8;10;10;10;10;0;10;10;2;8;8;40;50;10;3;7;0;2;1;8;6;0;0;0;0;6;7;6;7;7;7;9;6;6;7;7;6;6;2;8;8;7;7;7;3;8;8;1;8;7;7;2;7;2;7;7;8;8;6;6;7;7;5;7;6;20;30;6;13;6;25;3;7;1;NA;46;3;2;1;NA;3;1;1;1;213;0;NA;NA;NA
23-May-2020 14:04:00;1822;SINGAPORE;EN-GB;9;0;8;10;10;9;10;10;6;10;9;10;7;10;10;10;90;0;8;7;9;3;8;10;10;8;7;4;6;2;9;9;9;9;9;8;8;8;7;9;8;6;8;9;9;9;9;10;8;9;8;1;NA;7;8;7;9;6;6;9;8;6;0;7;5;2;6;6;9;40;40;5;6;8;50;3;4;1;NA;73;3;3;1;NA;4;1;1;1;213;8;NA;NA;NA
23-May-2020 14:05:00;1377;SINGAPORE;EN-GB;10;0;10;10;10;8;8;10;7;10;10;10;10;10;10;0;50;50;8;8;9;9;10;10;10;4;2;2;2;1;9;9;10;0;1;7;7;10;10;7;3;2;9;10;9;9;9;10;8;9;2;1;7;8;8;4;8;7;3;9;9;3;0;4;3;2;4;8;8;20;20;5;16;9;50;300;4;2;NA;46;3;3;6;homemaker;5;1;1;1;213;0;NA;NA;NA
23-May-2020 14:07:00;779;SINGAPORE;EN-GB;10;0;6;7;10;10;10;10;6;0;10;10;10;10;10;100;0;0;6;6;10;6;4;5;5;0;7;0;6;8;7;7;6;5;5;6;3;6;4;5;5;5;7;7;5;5;5;5;2;6;8;7;8;7;8;9;9;9;10;6;6;6;3;6;6;4;6;6;4;0;10;4;2;3;50;3;7;2;NA;49;3;2;1;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 14:08:00;1792;SINGAPORE;EN-GB;9;2;9;9;9;5;7;10;5;10;2;6;2;4;8;60;20;20;8;7;5;5;5;10;10;5;0;0;0;5;8;8;8;2;2;8;8;8;8;5;8;5;8;8;7;7;7;7;8;6;4;8;7;2;5;2;8;5;2;9;9;9;1;7;9;1;7;4;9;20;20;5;16;9;25;3;7;2;NA;48;3;2;2;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 14:11:00;760;SINGAPORE;EN-GB;7;3;5;6;8;6;6;5;5;2;5;5;5;2;4;0;50;50;7;6;7;7;9;7;7;5;5;5;7;7;7;8;8;7;8;6;6;8;7;6;3;4;6;6;3;4;6;6;6;7;6;6;8;4;8;6;7;6;10;7;8;4;3;6;5;2;6;4;7;60;60;7;16;6;50;300;4;1;NA;55;1;0;5;NA;3;1;1;2;213;0;NA;NA;NA
23-May-2020 14:12:00;379;SINGAPORE;EN-GB;8;3;8;2;7;7;7;3;3;7;2;7;8;3;2;40;30;30;8;7;7;7;7;8;2;9;9;8;3;7;8;3;3;7;7;8;7;7;10;7;2;9;7;6;8;3;8;9;8;2;8;7;8;7;7;2;8;3;7;9;7;8;3;7;8;2;8;7;3;70;80;8;14;3;130;250;5;2;NA;48;2;6;1;NA;5;1;2;2;213;0;NA;NA;NA
23-May-2020 14:14:00;1845;SINGAPORE;EN-GB;9;0;9;10;10;5;8;10;10;10;8;10;8;10;10;100;0;0;3;4;8;5;2;10;10;9;2;4;3;10;10;10;10;0;5;10;10;10;9;8;8;0;5;7;5;6;5;8;1;3;8;9;5;10;5;10;7;5;5;10;8;5;0;3;3;0;3;3;9;70;70;5;7;5;25;3;7;2;NA;52;1;2;1;NA;8;1;1;1;213;0;NA;NA;NA
23-May-2020 14:16:00;739;SINGAPORE;EN-GB;8;9;9;10;7;9;7;9;9;7;1;0;0;0;0;100;0;0;8;6;7;9;1;10;6;1;2;1;2;2;8;8;8;1;8;8;9;8;9;2;7;8;2;8;8;7;8;8;9;8;1;0;8;2;6;3;7;8;3;7;8;8;9;8;8;1;8;8;7;70;80;1;10;8;25;3;4;2;NA;61;3;2;1;NA;5;1;1;1;213;0;NA;NA;NA
23-May-2020 14:17:00;6385;SINGAPORE;EN-GB;8;1;8;9;9;8;2;9;3;NA;8;NA;3;6;8;80;18;2;6;8;8;8;7;9;9;1;6;6;3;3;NA;NA;2;5;6;NA;0;NA;6;4;7;NA;9;9;2;9;9;9;5;8;7;4;NA;8;8;NA;8;3;3;9;7;2;3;0;7;6;7;8;NA;20;30;NA;2;8;25;3;7;2;NA;62;1;0;1;NA;6;1;1;1;213;6;NA;NA;NA
23-May-2020 14:18:00;2201;SINGAPORE;EN-GB;9;0;8;9;9;7;7;7;7;0;7;6;6;9;9;20;50;30;4;4;7;7;7;8;8;5;5;5;5;9;9;9;9;9;2;8;8;8;8;8;8;8;6;6;7;7;7;5;6;7;7;6;6;7;7;6;6;6;6;9;9;9;0;9;9;0;5;5;9;10;30;5;16;5;50;300;4;2;NA;54;1;0;1;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 14:19:00;433;SINGAPORE;EN-GB;5;4;7;5;5;5;5;5;5;5;3;6;6;7;3;100;0;0;6;4;4;6;6;6;3;5;5;5;5;4;4;6;4;7;6;3;8;3;6;4;4;6;6;6;6;8;6;7;8;8;3;3;4;5;5;0;4;3;5;3;7;3;7;3;7;7;3;7;7;50;50;5;9;5;50;1161;16;1;NA;54;3;2;1;NA;7;1;1;1;213;5;NA;NA;NA
23-May-2020 14:21:00;1445;SINGAPORE;EN-GB;9;5;6;10;10;9;9;10;4;9;5;8;9;10;10;60;20;20;6;7;5;5;5;10;10;5;5;5;5;6;8;9;9;4;5;6;6;5;6;6;4;4;5;5;7;7;7;8;6;6;4;6;5;6;5;2;5;4;5;10;8;5;1;8;5;1;5;5;9;40;60;6;9;8;25;3;7;2;NA;57;3;2;3;NA;4;1;1;1;213;0;NA;NA;NA
